name	common	Ren_RNASEQ
NM_009001	Rab3a	2.63448
NM_008841	Pik3r2	4.98549
NM_199308	Mast3	1.77241
NM_032397	Kcnn1	0.652485
NR_029440	2010320M18Rik	1.64656
NM_001166399	Rab3a	0
NM_001111116	Gm15427	111.9045
NM_029751	Rpl18a	0
NM_053248	Slc5a5	3.746365
NM_173013	Mtap1s	6.41154
NR_002901	Snora68	0
NM_015742	Myo9b	0.699
NM_025917	Use1	13.3483
NM_001145780	Use1	1.87033
NM_029865	Ocel1	0.385676
NM_181418	Ushbp1	0.01718115
NM_010150	Nr2f6	2.50187
NM_001142322	Myo9b	5.011515
NM_001142323	Myo9b	0.95415
NM_022419	Abhd8	3.067395
NM_032544	Gtpbp3	3.05511
NM_025600	Dda1	6.72429
NM_053162	Mrpl34	19.2164
NM_172756	Ankle1	2.17238
NM_032398	Plvap	1.572995
NM_001164679	Ano8	1.52523
NM_025396	Pgls	14.61015
NM_011977	Slc27a1	2.943545
NM_146211	Glt25d1	21.5205
NM_145598	Nxnl1	0.02194955
NM_001100462	Tmem221	0.6625055
NM_198095	Bst2	55.4931
NM_001166213	Fam129c	0.8164945
NM_028617	Fam125a	15.7713
NM_028189	B3gnt3	0.557001
NM_028715	Fcho1	1.0509755
NM_010589	Jak3	2.183505
NM_013564	Insl3	0
NR_028267	Fcho1	0.4174925
NM_145624	Zfp709	0.5036565
NM_001166645	Zfp882	0.88037
NM_024444	Cyp4f18	0.1231685
NM_001164581	BC049349	6.924805
NM_146539	Olfr373	0
NM_023126	Rab8a	14.7393
NM_207555	Olfr372	0
NM_146338	Olfr374	0
NM_001001491	Tpm4	60.76405
NM_197944	Hsh2d	0.0248881
NM_026455	Fam32a	14.7158
NM_007456	Ap1m1	7.253945
NM_001080812	Cib3	0
NM_008452	Klf2	13.601
NM_028500	Calr3	0.804086
NM_007944	Eps15l1	11.4298
NM_029782	Calr3	0.3168835
NM_001122832	Eps15l1	4.4887
NM_027485	Med26	3.31491
NM_172396	9130011J15Rik	8.296675
NM_138585	Cherp	18.2766
NM_177766	Slc35e1	4.616835
NM_009188	Sin3b	5.90609
NM_007975	F2rl3	0.075434
NM_001113248	Sin3b	41.23135
NM_027837	Isx	0.015433
NM_011622	Tom1	3.166065
NM_178017	Hmgxb4	20.89195
NM_001136259	Tom1	0.7489845
NM_008566	Mcm5	34.68395
NM_010442	Hmox1	23.1074
NM_029182	Rasd2	2.326845
NR_028125	0610038B21Rik	0.3735895
NM_145599	Tmem184c	11.21195
NM_138944	Pou4f2	0.0750532
NM_009033	Rbmxrt	18.1553
NM_030145	Lsm6	6.669605
NM_026315	1700011L22Rik	0
NM_133823	Mmaa	0.81518
NM_015751	Abce1	68.77825
NM_026904	Anapc10	6.06619
NM_010369	Gypa	0.0166874
NM_001167898	Frem3	0.008775105
NM_027554	Usp38	5.968775
NM_008357	Il15	0.273607
NM_145600	Zfp330	11.9415
NM_009463	Ucp1	0.01682235
NM_001039137	Scoc	6.062285
NM_009904	Clgn	1.270941
NM_019708	Scoc	2.05859
NM_026233	4933434I20Rik	0
NM_025843	Ndufb7	32.4028
NM_146270	Olfr370	0
NM_013641	Ptger1	0.6044045
NM_177262	Pkn1	3.452665
NM_018771	Gipc1	10.83415
NM_018808	Dnajb1	11.45665
NM_001163031	Cd97	0.80176
NM_011925	Cd97	1.345429
NM_001163029	Cd97	0
NM_001163030	Cd97	1.036972
NM_024184	Asf1b	8.65148
NM_181039	Lphn1	8.574325
NM_009055	Rfx1	2.46755
NM_172502	Dcaf15	11.07525
NM_028877	Palm3	16.97075
NM_001081415	Samd1	14.90105
NM_016671	Il27ra	0.3303535
NM_183097	1700067K01Rik	0.4088185
NM_173184	Rln3	0.419485
NR_030490	Mir709	0
NM_145970	Cc2d1a	3.94153
NM_194059	Nanos3	0.8838985
NR_029741	Mir24-2	0
NM_029045	4930432K21Rik	1.273155
NM_172503	Zswim4	4.618075
NM_001163752	4930432K21Rik	0
NR_029746	Mir27a	0
NR_029740	Mir23a	0
NR_030534	Mir181d	0
NM_001013384	Podnl1	0.125111
NM_026423	Mri1	5.49001
NM_026350	Ccdc130	2.811265
NM_001007571	D8Ertd738e	22.7064
NM_198020	Trmt1	4.5789
NM_025788	Nacc1	20.13925
NM_008535	Lyl1	0.0476401
NM_001164559	Trmt1	3.71702
NM_010499	Ier2	12.68645
NM_001164560	Trmt1	2.94967
NM_009010	Rad23a	13.2208
NM_025648	Farsa	11.6856
NM_008097	Gcdh	4.878565
NM_007591	Calr	144.862
NM_001044744	Gcdh	9.522235
NR_033145	Dand5	0.5366825
NM_183358	Gadd45gip1	11.5881
NM_201227	Dand5	0.411753
NM_001168246	Syce2	0
NM_027954	Syce2	15.2988
NR_031759	Syce2	3.76029
NM_001168244	Syce2	2.88564
NM_010062	Dnase2a	3.012815
NM_019945	Mast1	0.8982935
NM_011563	Prdx2	60.0749
NM_026760	2310036O22Rik	23.97245
NM_144929	Rtbdn	0.185811
NM_027187	Rnaseh2a	8.5483
NM_133255	Hook2	0
NM_019652	Asna1	42.14135
NM_010635	Klf1	0.12989255
NM_145388	Best2	0.1022105
NM_008416	Junb	5.79933
NM_001130194	Best2	0.1684625
NM_001167991	Hook2	9.33624
NM_026399	Wdr83	4.07867
NM_010764	Man2b1	6.496565
NM_026791	Fbxw9	6.124705
NM_145390	Tnpo2	22.84415
NM_001039514	Dhps	6.18148
NM_001122843	Tnpo2	11.109065
NM_001037745	Zfp791	0.5971785
NM_001001493	BC056474	15.20485
NM_146859	Olfr371	0
NM_175441	Mylk3	0.03787875
NM_001163791	Orc6	0.946435
NM_019716	Orc6	20.47485
NR_028268	Orc6l	0
NM_019794	Dnaja2	44.64105
NM_173866	Gpt2	6.816625
NM_172912	Abcc12	0
NM_025827	Lonp2	7.067495
NM_001168591	Lonp2	0
NR_027829	Gm10638	0.06520005
NM_019626	Cbln1	0.5359785
NM_177901	4933402J07Rik	0
NM_029074	Tmem188	8.329705
NM_172757	Heatr3	7.927205
NM_001164497	Papd5	4.19444
NM_001164499	Papd5	1.69951
NM_001164498	Papd5	4.34995
NM_012047	Brd7	21.207
NM_027840	Snx20	0.0425215
NM_145857	Nod2	0.255184
NM_021390	Sall1	17.0797
NM_011250	Rbl2	1.439295
NM_010241	Aktip	14.33975
NM_173431	Rpgrip1l	1.260895
NM_008393	Irx3	0.229107
NM_018826	Irx5	0.12905225
NM_022428	Irx6	0
NM_008610	Mmp2	5.511705
NM_009209	Slc6a2	0.0232359
NM_027112	Capns2	0.226795
NM_001081372	Gm5158	0
NM_007954	Es1	0
NM_053200	Ces3	0
NM_133660	Es22	0
NM_144930	AU018778	0
NM_021456	Ces1	0
NM_001003951	Ces7	0.021725
NR_026888	4930488L21Rik	0.0936797
NM_001093757	Ogfod1	0
NM_026623	Nudt21	28.01805
NM_011787	Amfr	8.16881
NM_177767	Ogfod1	5.12998
NM_013602	Mt1	229.541
NM_008630	Mt2	269.023
NM_008631	Mt4	0.3826285
NM_013603	Mt3	1.090057
NR_029552	Mir138-2	0
NM_172410	Nup93	21.70835
NM_022331	Herpud1	2.47284
NR_015514	9330175E14Rik	0.0198231
NM_001033207	Nlrc5	0.03583925
NM_153507	Cpne2	2.05775
NM_024269	Arl2bp	0.77938
NM_026274	Rspry1	3.7128
NM_026385	Pllp	0.370862
NM_024191	Arl2bp	12.2287
NM_009137	Ccl22	0
NM_011332	Ccl17	0
NM_134141	Ciapin1	5.995965
NM_009142	Cx3cl1	1.097565
NM_026452	Coq9	5.940175
NM_053246	Dok4	0.910007
NM_001033533	Ccdc102a	0.995844
NM_001033468	Gpr114	0.2904855
NM_001145972	Gpr114	0
NM_028805	Katnb1	3.37828
NM_173036	Gpr97	0.02270605
NM_001042715	Ccdc135	0.1544825
NM_001145832	Kifc3	1.0434415
NM_133954	AA960436	9.77508
NM_024467	Zfp319	1.241175
NM_028532	Tepp	0
NM_008609	Mmp15	2.07619
NM_199455	Tepp	0
NM_008187	Gtl3	19.9367
NM_009974	Csnk2a2	10.52545
NM_172914	Ccdc113	0.311313
NM_027640	Prss54	0
NM_030198	Gins3	2.746645
NM_001035123	Setd6	11.0597
NM_145602	Ndrg4	2.32895
NM_010325	Got2	32.03645
NM_172758	Slc38a7	4.8423
NR_015574	4930513N10Rik	1.222365
NM_009868	Cdh5	0.1611675
NM_001141925	Bean1	0.02542275
NM_029295	Cklf	1.752065
NM_021028	Tk2	2.929965
NM_027022	Cmtm2a	0.160533
NM_001141922	Bean1	0
NM_001141924	Bean1	0.0256647
NM_001037841	Cklf	0.2703065
NM_028524	Cmtm2b	0
NM_153582	Cmtm4	11.6173
NM_024217	Cmtm3	5.384335
NM_144931	Nae1	22.1981
NM_053070	Car7	0.16736
NM_180958	Ccdc79	0.290847
NM_019662	Rrad	0.4763215
NM_026753	Fam96b	14.61855
NM_007663	Cdh16	0
NM_001024606	Pdp2	3.808685
NM_133960	Ces6	0
NM_198171	BC015286	0
NM_172759	Ces5	0
NM_001163756	Ces5	0.04412525
NM_145603	Ces2	0
NM_198672	Es31	0
NM_197999	2210023G05Rik	0.02133515
NM_001164681	Es31	0
NM_146213	Ces8	0
NM_030152	Nol3	0.49001
NM_177788	Exoc3l	0.532164
NM_015821	Fbxl8	0.4908645
NM_145604	D230025D16Rik	12.6731
NM_011939	Hsf4	0.349588
NM_178879	B3gnt9-ps	0.254648
NM_001166394	4931428F04Rik	0.613053
NM_148952	E2f4	25.31205
NM_177449	Lrrc29	0.526921
NM_028888	4931428F04Rik	1.39239
NM_025486	Tmem208	7.829185
NM_177699	Fhod1	3.86853
NM_172760	Elmo3	2.908625
NM_001033161	Tradd	1.281445
NR_029761	Mir328	0.4382875
NM_001170789	Lrrc36	0
NM_001170788	Lrrc36	0.0826442
NM_001081333	Plekhg4	0.4445825
NM_177791	Kctd19	0.412222
NM_026481	Tppp3	5.061875
NM_001033371	Lrrc36	0
NM_007427	Agrp	0.540634
NM_008289	Hsd11b2	0.2845465
NM_013477	Atp6v0d1	20.7214
NM_019695	Pard6a	0
NM_181322	Ctcf	24.5552
NM_027655	4933405L10Rik	0.07885395
NM_198299	E130303B06Rik	5.706455
NM_001033320	Rltpr	1.190775
NM_001012638	Acd	7.004595
NM_001047436	Pard6a	2.084385
NM_001047435	Pard6a	0.2893395
NM_021513	Thap11	8.370185
NM_024445	Tsnaxip1	0.4472605
NM_145824	Ranbp10	4.367605
NM_177150	Cenpt	17.5021
NM_023182	Ctrl	0.5174405
NM_027960	Dpep3	0.3207075
NM_175024	Nrn1l	0.420078
NM_013640	Psmb10	7.030965
NM_173432	Pskh1	8.67225
NM_009195	Slc12a4	9.95732
NM_181594	Edc4	12.01365
NM_176913	Dpep2	0.09793105
NM_008490	Lcat	0.988305
NM_010901	Nfatc3	15.86925
NM_025518	Dus2l	3.001785
NM_028038	Ddx28	3.104755
NM_178798	Slc7a6	11.86095
NM_133792	Pla2g15	5.054435
NM_145404	Prmt7	22.21115
NM_001007567	Slc7a6os	11.66575
NM_011764	Zfp90	1.8981
NM_008217	Has3	1.55645
NM_145412	Chtf8	23.1984
NM_009229	Sntb2	6.592405
NM_126165	Vps4a	7.30205
NM_026513	Pdf	5.50098
NM_001164472	Nip7	0
NM_025391	Nip7	8.72816
NM_009353	Terf2	4.97441
NM_001083118	Terf2	3.112005
NR_028367	Nip7	1.28585
NM_025458	Tmed6	0
NM_026277	Nob1	14.2594
NM_008706	Nqo1	5.579135
NR_029553	Mir140	0
NM_010817	Psmd7	49.74435
NR_002928	Gm1943	4.05708
NM_019938	Pmfbp1	0
NM_020046	Dhodh	5.033255
NM_181544	Pkd1l3	0
NM_175646	Txnl4b	1.785
NM_178380	Dhx38	8.892665
NM_017370	Hp	0.04322965
NM_001039700	Pkd1l3	0.10457545
NM_001080930	Atxn1l	6.49856
NM_029468	Zfp821	0.674466
NM_001167946	Zfp821	1.015903
NR_030773	Zfp821	0.568355
NR_030772	Zfp821	0
NR_028532	Snord71	0
NM_011998	Chst4	0
NM_212447	Marveld3	1.1552205
NM_146214	Tat	0.01295705
NM_028584	Marveld3	1.11016
NM_007586	Calb2	0.1605475
NM_175480	Zfp612	0.5320895
NM_146215	Ftsjd1	1.99954
NM_146216	Vac14	8.455275
NM_029646	Il34	0
NM_133953	Sf3b3	46.29
NM_001135100	Il34	0.1320022
NR_028559	Snord111	0
NM_009179	St3gal2	1.962395
NM_172283	Fuk	3.62974
NM_181666	Fuk	0
NM_146217	Aars	33.02205
NM_028274	Exosc6	0
NM_181549	Clec18a	0
NM_172284	Ddx19b	6.688955
NM_146218	Rfwd3	13.2936
NM_029005	Mlkl	0.1708105
NM_027570	Ldhd	0.467399
NM_133206	Znrf1	2.205956
NM_001168623	Znrf1	0
NM_001168622	Znrf1	2.60168
NM_009954	Bcar1	16.51545
NM_025583	Ctrb1	0.03437195
NM_011742	Zfp1	1.331885
NM_001037665	Zfp1	4.207775
NM_025781	Tmem170	9.93192
NM_053092	Kars	50.02475
NM_020584	Terf2ip	2.421165
NM_026693	Gabarapl2	5.697645
NM_013925	Adat1	4.65376
NM_001130868	Kars	20.1158
NM_001033321	Tmem231	4.756245
NM_173015	Mon1b	2.13595
NM_001048143	Mon1b	0.472378
NM_001048145	Syce1l	0
NM_024437	Nudt7	1.061145
NM_024446	Nudt7	0.612955
NM_001007223	Clec3a	0
NM_001025577	Maf	0.220564
NM_029297	Dynlrb2	0
NM_026572	Gcsh	22.5883
NM_027103	1700030J22Rik	0.978623
NM_026844	2310061C15Rik	2.96235
NM_028131	Cenpn	10.5294
NM_177700	Atmin	11.79395
NM_001163028	Bcmo1	0
NM_021486	Bcmo1	0.0131018
NM_001081151	Gan	2.609835
NM_008290	Hsd17b2	0.0432124
NM_024219	Hsbp1	26.73785
NM_054095	Necab2	0.9202385
NM_019966	Mlycd	2.058
NM_027950	Osgin1	0.02965015
NM_001009950	Slc38a8	0.0274367
NM_175185	Hsdl1	4.928575
NM_026648	Lrrc50	0.0811563
NM_001167910	Mbtps1	20.51955
NM_021441	Taf1c	2.0565
NM_029428	Adad2	0.514415
NM_019709	Mbtps1	2.822
NM_023395	Wfdc1	0.0497381
NM_026922	Atp2c2	0.8538385
NM_146219	Klhl36	0.8699515
NM_028071	Cotl1	30.54455
NM_009462	Usp10	38.914
NM_001163762	6430548M08Rik	0
NM_133967	Zdhhc7	2.715825
NM_001033980	Fam92b	0
NM_010926	Cox4nb	8.090855
NM_197988	1190005I06Rik	3.618695
NM_178856	Gins2	9.07256
NM_009941	Cox4i1	144.0305
NM_008320	Irf8	0.1988955
NM_001166482	Mthfsd	2.653285
NM_008024	Foxl1	0
NM_172761	Mthfsd	1.495805
NM_013519	Foxc2	0.03253735
NM_010426	Foxf1a	0.06773915
NM_026160	Map1lc3b	9.86429
NM_133765	Fbxo31	3.331385
NM_029597	1700018B08Rik	0
NM_145605	Klhdc4	6.64676
NM_011404	Slc7a5	23.03555
NM_007608	Car5a	0.025761935
NM_001033485	BC048644	0.1254972
NM_133202	Trhr2	0
NM_009569	Zfpm1	3.26831
NM_013914	Snai3	2.8836
NM_007806	Cyba	18.59375
NM_153775	Ctu2	4.25235
NM_145834	Il17c	0.0466176
NM_138656	Mvd	15.1367
NR_015497	9330133O14Rik	0.335728
NR_028354	Mvd	0.832165
NM_001033142	Rnf166	4.208295
NM_026014	Cdt1	18.65895
NM_009698	Aprt	74.04665
NM_016722	Galns	3.09899
NM_001007462	Pabpn1l	0.0266503
NM_021502	Trappc2l	9.37972
NM_001100618	Gm16378	3.698525
NM_007662	Cdh15	0.03990705
NM_170684	Cpne7	0.597617
NM_153176	Spg7	8.952035
NM_020564	Sult5a1	0.327027
NM_016738	Rpl13	90.27565
NR_028128	Snord68	0
NM_007876	Dpep1	0.0123244
NM_177279	4732415M23Rik	0.2190265
NM_028200	1300018I17Rik	1.124515
NM_020497	Zfp276	1.15592
NM_194446	Cdk10	4.25605
NM_030176	Spata2L	0.2210615
NM_194444	Cdk10	0
NM_145606	Chmp1a	9.61966
NM_023279	Tubb3	5.37973
NM_008559	Mc1r	0.0317206
NM_172287	Spire2	1.21177
NM_025804	Tcf25	19.2972
NM_001037877	Tcf25	0
NM_001037878	Tcf25	6.011585
NM_054070	Afg3l1	6.914755
NR_028260	Afg3l1	1.341105
NM_018855	Gas8	2.696165
NM_001170975	Dbndd1	0.0985335
NM_054046	Def8	13.4556
NM_028146	Dbndd1	0.7656165
NM_001170976	Dbndd1	0.990134
NM_133955	Rhou	16.7257
NM_009606	Acta1	9.748425
NM_028536	1700054N08Rik	1.55731
NM_172288	Nup133	10.23394
NM_133966	Taf5l	13.91395
NM_001029876	Urb2	14.15315
NM_139272	Galnt2	8.79553
NM_171824	Pgbd5	1.051818
NM_007428	Agt	0
NM_029746	Cog2	4.400475
NM_026855	Arv1	4.86004
NM_175149	2310022B05Rik	8.19783
NM_145607	Ttc13	7.920965
NM_198632	Trim67	2.52778
NM_025615	2810004N23Rik	27.0387
NM_053207	Egln1	5.5045
NM_198103	Exoc8	2.135965
NM_001111141	Gm505	3.68743
NM_016909	Tsnax	9.75367
NM_001081337	Sipa1l2	6.57193
NR_015535	4930567H12Rik	0
NM_025636	2310079N02Rik	3.322745
NM_028908	4933403G14Rik	1.1897345
NM_008430	Kcnk1	10.45535
NM_174987	1810063B05Rik	4.01107
NM_001164598	Irf2bp2	12.28775
NM_024214	Tomm20	34.8448
NM_172762	Rbm34	7.45976
NM_010578	Itgb1	57.9117
NM_029061	Ccdc7	0.0184005
NM_001081242	Tln2	2.5685
NM_011220	Pts	6.229345
NM_001164790	Scg3	0.0391601
NM_177069	Fbxw21	0
NM_009282	Stag1	13.0559
NM_009130	Scg3	0
NM_001172121	Rbms3	0
NM_199195	Bckdhb	6.78224
NM_027924	Pdgfd	0.2745445
NM_026665	Cep57	18.4632
NM_001080814	Fat3	0.0108547
NM_001033359	Cntn5	0.00845475
NM_001170787	Cntn5	0
NM_028472	Bmper	0.01532925
NM_183408	Pde4a	1.834365
NM_175678	Npsr1	0.00729515
NM_172290	Ntm	0.09491105
NM_011808	Ets1	2.73661
NM_177906	Opcml	0.0263708
NM_001038642	Ets1	0.92116
NM_148950	Pknox2	0
NM_176860	Ubash3b	0.9508485
NM_001029838	Pknox2	1.21016
NM_029863	9230110F15Rik	0
NM_026324	Kirrel3	0.08379635
NM_011139	Pou2f3	0.660438
NM_007619	Cbl	9.7605
NM_172770	Ttc12	2.24306
NM_001081341	Scaper	5.12922
NM_019689	Arid3b	16.53115
NM_028748	Paqr5	0.538074
NM_008988	Igdcc3	2.25081
NM_173018	Myo9a	3.832525
NM_010019	Dapk2	0.148707
NM_013646	Rora	0.40414
NM_001081153	Unc13c	0.010620125
NM_001081243	Filip1	0
NM_175213	Mei4	0.6194355
NM_001081216	Phip	13.81115
NM_026829	Mthfs	2.358275
NM_022319	Clstn2	0.05410425
NM_053268	Rasa2	3.201395
NM_007567	Bsn	0.152562
NM_028719	Cpne4	0.02348105
NM_153413	Dock3	0.54986
NM_001042607	Ryk	16.69
NM_026763	Col6a4	0.0279311
NM_009211	Smarcc1	41.44375
NM_019922	Crtap	7.98287
NM_026810	Mlh1	7.86803
NM_009134	Scn10a	0.002388155
NM_010918	Nktr	13.39095
NM_001110253	Fyco1	1.82965
NM_018748	Golga4	16.55405
NM_148925	Fyco1	0.2013025
NM_027545	Cwf19l2	8.149475
NM_001033322	Gucy1a2	0.6480165
NM_019691	Gria4	0.08611
NM_026962	Kbtbd3	0.502795
NM_001113180	Gria4	0.132548
NM_001113181	Gria4	0.122158595
NM_001164574	Kbtbd3	0.1116725
NM_029851	Dync2h1	1.72128
NM_001045524	AK129341	3.22668
NM_001171147	Yap1	10.21522
NM_009534	Yap1	23.85265
NM_032006	Mmp1a	0.013664
NM_007464	Birc3	1.02004
NM_013838	Trpc6	0.008486
NM_008829	Pgr	0.1957665
NM_027823	Arhgap42	2.819125
NM_001013813	Maml2	0.4327385
NM_001081395	Amotl1	7.75633
NM_173433	Kdm4d	0.08972425
NM_019482	Panx1	2.162765
NM_144933	Med17	8.396085
NM_133214	BC017612	2.589465
NM_008319	Icam5	0.3723665
NM_013911	Fbxl12	3.67919
NM_146560	Olfr872	0
NM_001082485	5730601F06Rik	14.75475
NM_001135019	5730601F06Rik	0
NM_016919	Col5a3	0.36211
NM_001002846	Fbxl12	0
NM_001004190	Zfp560	0.317755
NM_153141	Carm1	16.57005
NM_012029	Ecsit	6.40085
NM_177030	Dock6	10.43785
NM_001110300	Ap1m2	0
NM_011417	Smarca4	26.1026
NM_009678	Ap1m2	18.7843
NM_021531	Carm1	11.80851
NM_001039520	Dnm2	12.5638
NM_178415	Bbs9	0
NM_028390	Anln	28.5329
NM_181316	Bbs9	2.820155
NM_001166207	Dpy19l2	0
NM_172920	Dpy19l1	8.182695
NM_026189	Eepd1	0.262087
NM_153803	Glb1l2	0.765435
NM_001129787	Igsf9b	5.04769
NM_178113	Ncapd3	11.0086
NM_001033323	Igsf9b	1.36049
NM_172766	Nfrkb	4.405615
NM_011176	St14	23.9443
NM_013800	Barx2	0.06492895
NM_008026	Fli1	0.03074255
NM_009178	St3gal4	1.465055
NM_054096	Tirap	1.88712
NM_008408	Stt3a	49.5832
NM_001081429	Ccdc15	3.66658
NM_001164767	Robo3	0.07118385
NM_022029	Nrgn	0.5056015
NM_172767	Vwa5a	9.848995
NM_001145957	Vwa5a	3.77134
NM_001081121	4931429I11Rik	0.02981215
NM_133733	9030425E11Rik	1.0958195
NM_172768	Gramd1b	2.71861
NM_011436	Sorl1	4.146115
NM_009347	Tecta	0.011694115
NM_027144	Arhgef12	6.80776
NM_175481	Grik4	0.0839259
NM_023655	Trim29	0.3287285
NM_001110826	Ddx6	22.8374
NM_007841	Ddx6	0
NM_145985	Arcn1	46.26175
NM_181324	Ddx6	15.73735
NM_001013390	Scn4b	0.122635
NM_011526	Tagln	40.86745
NM_001081270	Dscaml1	0.5627095
NM_027498	Sik3	3.7275
NM_001081373	Cep164	6.24846
NM_018770	Cadm1	4.39582
NM_207676	Cadm1	1.61167
NM_207675	Cadm1	1.563125
NM_172921	Fam55d	0.335095
NM_001025600	Cadm1	5.203775
NM_020274	Htr3b	0
NM_010077	Drd2	0.071416
NM_001033324	Zbtb16	0.06710975
NM_001081445	Ncam1	0.767108
NM_010875	Ncam1	0.1164555
NM_001113204	Ncam1	0.2086245
NM_178710	Sik2	2.594535
NM_133981	Alg9	5.23305
NM_145614	Dlat	10.1126
NM_027217	1810046K07Rik	0
NM_175535	Arhgap20	0.0987203
NM_029247	4930550C14Rik	0.828292
NM_029936	Ddx10	13.45265
NM_001081152	Npat	9.04094
NM_019686	Cib2	1.90369
NM_172771	Dmxl2	2.214275
NM_145615	Etfa	13.2762
NM_177351	Agphd1	1.30357
NM_172923	AI118078	0.1092912
NM_180600	Ube2q2	10.34634
NM_181074	Lingo1	0.265551
NM_011193	Pstpip1	0.6190625
NM_172924	C230081A13Rik	4.76715
NM_022813	Scamp2	5.991105
NM_019651	Ptpn9	3.56467
NM_176831	Ppcdc	2.93633
NM_001166282	Ccdc33	0
NM_029212	Ccdc33	0.0216485
NM_011352	Sema7a	0.4083385
NM_009145	Nptn	21.8615
NM_028598	2410076I21Rik	1.715085
NM_008684	Neo1	4.7034
NM_019927	Arih1	23.9463
NM_011099	Pkm2	255.1755
NM_001042752	Neo1	1.21192
NM_001040426	Thsd4	0.422139
NM_028283	Uaca	8.085805
NM_172444	Thsd4	0
NM_025721	Spesp1	0
NM_019663	Pias1	10.548
NM_010193	Fem1b	57.91305
NM_016769	Smad3	6.782735
NM_011840	Map2k5	5.43395
NM_030068	Iqch	0.0680923
NM_008542	Smad6	0.944466
NM_008927	Map2k1	21.07035
NM_028906	Dpp8	8.251805
NM_001134399	Megf11	0.367726
NM_001162917	Dennd4a	2.051755
NM_172522	Megf11	0.13246635
NM_011802	Clpx	2.734055
NM_153119	Plekho2	1.768665
NM_173185	Csnk1g1	8.32167
NM_172536	Zfp609	11.5829
NM_010952	Oaz2-ps	10.6847
NM_001044389	Clpx	4.22346
NM_173413	Rab8b	3.097035
NM_145617	Herc1	6.829845
NM_178396	Car12	1.111225
NM_177184	Vps13c	4.930435
NM_007585	Anxa2	32.50165
NM_001039519	Gtf2a2	18.4124
NM_181072	Myo1e	12.5457
NM_008280	Lipc	0.03028325
NM_011544	Tcf12	9.500705
NM_026599	Cgnl1	3.04095
NM_001033208	Gcom1	0.607515
NM_018889	Pigb	3.093765
NM_175485	Prtg	21.4259
NM_001033500	Wdr72	0.4912475
NM_027418	Mapk6	5.077365
NM_001081322	Myo5c	1.149325
NM_008262	Onecut1	0.03344805
NM_153584	BC031353	0.7344035
NM_010864	Myo5a	8.647385
NM_016963	Tmod3	15.8691
NM_001113283	BC031353	0.972323
NM_015806	Mapk6	24.93745
NM_205844	Gfral	0
NM_173731	Hmgcll1	1.455035
NM_007555	Bmp5	0.169699
NM_198962	Hcrtr2	0.00741845
NM_172528	Lrrc1	1.39712
NM_012033	Tinag	0
NM_027150	2310046A06Rik	0.0249492
NM_001146048	Lrrc1	2.558995
NM_019987	Ick	0.3085095
NM_001163780	Ick	1.404545
NM_153098	Cd109	1.58496
NM_007730	Col12a1	0.784419
NM_022016	Impg1	0.02313015
NM_001039546	Myo6	3.207025
NM_146003	Senp6	17.15095
NM_001110265	Ttk	2.07263
NM_009445	Ttk	13.48235
NM_172507	Sh3bgrl2	6.559045
NM_001081282	Ibtk	9.821065
NM_013669	Snap91	0.3207875
NM_027394	Ube2cbp	0.5438235
NM_177208	Dopey1	1.576995
NM_178738	Prss35	0.0812206
NM_008615	Me1	4.528985
NM_001128601	Gm2382	2.02094
NM_011245	Rasgrf1	0.00773815
NM_177909	Slc9a9	0
NM_019864	Atr	7.298915
NM_001033210	Pls1	1.17997
NM_029620	Pcolce2	3.198135
NM_011916	Xrn1	8.89341
NM_177352	Gk5	2.43295
NM_178667	Tfdp2	7.753995
NM_153420	Acpl2	1.39769
NM_175537	Zbtb38	4.453935
NM_145134	Spsb4	0.4415835
NM_138756	Slc25a36	34.20095
NM_030219	Trim42	0
NM_144533	Nmnat3	0.366677
NM_029094	Pik3cb	14.6719
NM_177775	Esyt3	1.144345
NM_031403	Dbr1	5.217085
NM_010878	Nck1	11.4072
NM_025835	Pccb	2.5404
NM_001161362	Ppp2r3a	1.69264
NM_172144	Ppp2r3a	0.3465335
NM_001081122	Cep63	3.10851
NM_019764	Amotl2	40.05175
NM_173447	Ephb1	0.0385134
NM_001168296	Ephb1	0.0335463
NM_173781	Rab6b	6.59737
NM_178638	Tmem108	0.4447965
NM_027918	1300017J02Rik	0.10098635
NM_028721	Nphp3	2.80503
NM_019807	Acpp	0.062059
NM_207668	Acpp	0.6434475
NM_001163026	Dnajc13	14.8435
NM_172461	Nek11	0.0443001
NM_175025	Atp2c1	8.46895
NM_001102607	Col6a6	0
NM_001167923	Gm7455	0.00625337
NM_011573	Tex264	1.25131
NM_001081654	Tex264	5.22152
NM_011251	Rbm6	8.241035
NM_029169	Rbm6	6.44094
NM_020263	Cacna2d2	0.8372265
NM_011634	Traip	2.075285
NM_011349	Sema3f	1.56025
NM_011678	Usp4	13.37885
NM_001168371	Usp19	2.92426
NM_011790	Arih2	13.2253
NM_001168373	Usp19	3.317715
NM_134420	Slc26a6	0.6896755
NM_010017	Dag1	31.58415
NM_173019	Pfkfb4	0.5915555
NM_001168372	Usp19	0
NM_027804	Usp19	3.84421
NM_145407	Usp19	4.404255
NM_008633	Mtap4	37.5841
NM_015793	Fbxw14	0
NM_001083935	Pth1r	0.4381845
NM_001081340	Setd2	17.9223
NM_011199	Pth1r	0
NM_183103	Prss46	0
NM_177771	Klhl18	1.14109
NM_001083936	Pth1r	0.4461645
